RowNumber,CustomerId,Surname,education,Geography,Gender,Age,Tenure,marital,IsActiveMember,EstimatedSalary,HasApp,HasLoan,HasInsurance,HasCrCard,NumOfProducts
1021,15654673,Onyinyechukwuka,tertiary,Accra,Male,49,6,married,0,165580.93,1,0,0,1,2
1022,15717164,Genovese,secondary,Accra,Male,32,6,married,1,194010.12,0,0,1,0,1
1023,15765014,Mai,secondary,Accra,Female,48,1,divorced,1,69263.1,0,0,1,0,1
1024,15682639,Marshall,tertiary,Accra,Male,32,3,divorced,1,88698.83,1,0,0,1,2
1025,15729279,Naylor,primary,Accra,Female,25,4,single,0,63030.97,0,0,0,0,0
1026,15759805,Pinto,secondary,Accra,Female,32,4,married,0,59668.81,0,0,1,0,1
1027,15767864,Fulton,primary,Accra,Male,33,6,married,0,184230.23,1,0,0,0,1
1028,15769948,Palerma,tertiary,Accra,Male,35,0,married,1,64050.19,1,0,0,1,2
1029,15686345,McCaffrey,primary,Accra,Male,34,9,married,1,81853.98,0,0,0,0,0
1030,15688071,Collins,secondary,Accra,Male,53,10,married,1,154642.91,1,0,0,0,1
1031,15681174,Zuev,tertiary,Accra,Male,39,1,married,0,145679.6,1,0,0,1,2
1032,15667521,Crawford,secondary,Accra,Female,22,3,single,0,30781.77,1,0,0,0,1
1033,15750243,Genovese,tertiary,Accra,Male,40,4,married,1,81622.52,1,0,0,1,2
1034,15695475,Maclean,primary,Accra,Male,29,1,married,1,196474.35,1,0,0,0,1
1035,15689176,Fabro,secondary,Accra,Male,46,3,single,1,176276.1,1,0,0,0,1
1036,15652955,Price,primary,Accra,Male,30,0,divorced,0,35113.08,1,0,0,0,1
1037,15668958,Chatfield,primary,Accra,Male,30,2,single,0,64299.82,0,0,0,0,0
1038,15631054,Volkova,secondary,Accra,Female,24,1,divorced,1,180969.55,1,0,0,0,1
1039,15581479,Archer,secondary,Accra,Male,30,1,married,1,138176.78,1,0,0,0,1
1040,15577478,Ch'iu,primary,Accra,Female,72,3,single,1,86733.61,1,0,0,0,1
1041,15780870,McKay,primary,Accra,Male,67,3,married,1,7418.92,1,0,0,0,1
1042,15692317,Craig,secondary,Accra,Male,30,5,married,0,166376.54,0,0,0,0,0
1043,15593969,Abramovich,primary,Accra,Female,39,7,married,0,140881.2,0,0,0,0,0
1044,15570417,Chien,secondary,Accra,Male,35,1,married,0,4460.2,0,0,0,0,0
1045,15779059,Timms,secondary,Accra,Female,38,4,divorced,1,110472.12,0,0,1,0,1
1046,15785980,Williford,secondary,Accra,Male,34,6,married,0,86460.28,1,0,0,0,1
1047,15644200,Hamilton,tertiary,Accra,Female,42,1,single,0,16500.66,1,0,0,1,2
1048,15793949,Cheng,tertiary,Accra,Female,48,4,single,0,114020.06,1,0,0,1,2
1049,15645103,Su,primary,Accra,Male,25,1,married,0,131660.31,0,0,0,0,0
1050,15705860,McKenzie,secondary,Accra,Male,40,3,single,0,52449.62,1,0,1,0,2
1051,15623828,Akobundu,secondary,Accra,Male,30,4,married,1,161465.31,1,0,1,0,2
1052,15715003,Ko,secondary,Accra,Female,49,2,married,1,20018.79,0,0,1,0,1
1053,15623471,Marcelo,secondary,Accra,Male,38,3,single,0,176318.27,1,0,0,0,1
1054,15798348,Chukwuebuka,secondary,Accra,Female,50,6,married,1,50488.91,0,0,0,0,0
1055,15743016,MacDonald,primary,Accra,Female,22,3,single,0,30379.6,1,0,0,0,1
1056,15769499,Lampungmeiua,primary,Accra,Female,74,3,married,1,161326.73,0,0,0,0,0
1057,15798521,Tai,primary,Accra,Male,33,3,married,0,45348.08,0,0,0,0,0
1058,15706534,Enyinnaya,secondary,Accra,Female,47,1,married,0,180251.68,1,0,0,0,1
1059,15706186,McKenzie,secondary,Accra,Male,33,8,married,0,34925.56,0,0,1,0,1
1060,15812197,Kline,secondary,Accra,Male,38,7,single,0,126555.74,0,0,0,0,0
1061,15650933,Ma,secondary,Accra,Female,48,8,married,0,187921.3,1,0,0,0,1
1062,15692991,Wood,secondary,Accra,Female,38,4,married,1,136390.88,1,0,0,0,1
1063,15631189,Riggs,tertiary,Accra,Male,38,9,divorced,0,78566.64,1,0,0,1,2
1064,15762198,Capon,secondary,Accra,Male,34,5,married,1,166038.27,0,0,1,0,1
1065,15699598,Smith,secondary,Accra,Female,20,3,single,1,140385.33,1,0,1,0,2
1066,15692744,Davison,tertiary,Accra,Male,36,4,married,0,38629.3,1,0,0,1,2
1067,15688963,Ingram,primary,Accra,Female,52,10,married,1,24998.75,1,0,0,0,1
1068,15599131,Dilke,secondary,Accra,Male,26,4,divorced,0,128815.33,0,0,0,0,0
1069,15680303,Gibson,primary,Accra,Male,57,6,married,0,19376.56,1,0,0,0,1
1070,15628674,Iadanza,unknown,Accra,Male,40,7,single,0,31904.31,0,0,0,0,0
1071,15648075,Hebert,secondary,Accra,Female,47,5,married,0,173179.79,1,0,0,0,1
1072,15586970,Pinto,secondary,Accra,Male,52,8,married,1,22485.64,1,0,0,0,1
1073,15625698,Dumetochukwu,primary,Accra,Female,23,1,single,1,196668.51,0,0,0,0,0
1074,15790497,Ross,secondary,Accra,Male,37,6,single,0,136506.86,0,0,0,0,0
1075,15682618,Jamieson,primary,Accra,Female,31,7,married,1,36278.89,1,0,0,0,1
1076,15762937,Chiganu,primary,Accra,Female,32,6,single,1,163254.39,1,0,0,0,1
1077,15750929,Burgess,secondary,Accra,Male,39,8,married,0,99654.13,0,0,0,0,0
1078,15729832,Cheng,secondary,Accra,Male,29,3,single,0,20207.02,1,0,0,0,1
1079,15633650,Woods,primary,Accra,Female,41,8,married,1,4195.84,0,0,0,0,0
1080,15748856,Liang,tertiary,Accra,Male,32,10,married,1,112340.2,1,0,0,1,2
1081,15589195,Bluett,primary,Accra,Female,38,7,married,1,2035.94,1,0,0,0,1
1082,15699911,Chapman,secondary,Accra,Female,35,8,single,0,132295.95,1,0,0,0,1
1083,15663438,Andrejew,secondary,Accra,Male,36,0,married,0,177383.68,0,0,0,0,0
1084,15692583,Udobata,primary,Accra,Female,32,5,married,0,90284.47,1,0,0,0,1
1085,15591257,Ejimofor,secondary,Accra,Male,24,1,married,0,61349.37,0,0,0,0,0
1086,15646513,Spyer,primary,Accra,Male,42,5,married,0,196466.83,1,0,0,0,1
1087,15708063,Walker,unknown,Accra,Male,36,2,single,0,70758.37,1,0,0,0,1
1088,15696098,Palermo,secondary,Accra,Female,31,10,married,0,13892.57,0,0,0,0,0
1089,15645517,Philip,secondary,Accra,Male,22,3,married,1,9684.52,0,0,0,0,0
1090,15649744,Fallaci,primary,Accra,Female,51,3,married,1,40546.15,1,0,0,0,1
1091,15604304,Perry,tertiary,Accra,Female,34,4,married,1,136603.42,1,0,0,1,2
1092,15784092,Henderson,tertiary,Accra,Male,36,7,single,1,133172.48,1,0,0,1,2
1093,15585198,Bergamaschi,tertiary,Accra,Male,41,4,divorced,1,152821.12,1,0,0,1,2
1094,15624347,Fokine,secondary,Accra,Male,40,4,single,1,147715.83,1,0,1,0,2
1095,15621687,Mackay,secondary,Accra,Male,34,0,married,0,43169.15,1,0,1,0,2
1096,15689081,Wu,primary,Accra,Male,29,4,married,0,76755.99,0,0,0,0,0
1097,15813168,Maslova,unknown,Accra,Female,39,3,divorced,1,73406.04,0,0,0,0,0
1098,15604295,Wei,primary,Accra,Male,36,6,married,0,176728.28,0,0,0,0,0
1099,15724127,McLean,primary,Accra,Female,26,4,married,0,98309.27,0,0,0,0,0
1100,15673055,Sung,secondary,Accra,Male,38,7,single,1,6203.66,0,0,0,0,0
1101,15768201,Paterson,primary,Accra,Female,39,2,married,1,176791.27,0,0,0,0,0
1102,15782219,Fanucci,primary,Accra,Male,29,9,married,0,50679.48,0,0,0,0,0
1103,15746410,Thompson,secondary,Accra,Male,38,7,single,0,150580.88,0,0,0,0,0
1104,15780144,Tisdall,unknown,Accra,Female,32,2,married,0,80120.19,0,0,1,0,1
1105,15590476,Onochie,secondary,Accra,Male,28,7,single,0,151645.96,0,0,1,0,1
1106,15624293,Mironova,tertiary,Accra,Female,46,3,married,0,55072.32,1,0,0,1,2
1107,15618182,Ndubueze,primary,Accra,Female,38,2,married,0,115068.99,1,0,0,0,1
1108,15660316,Stephenson,primary,Accra,Female,34,1,married,0,149471.13,1,0,0,0,1
1109,15678886,Golubev,primary,Accra,Male,38,7,divorced,0,46522.68,1,0,0,0,1
1110,15616330,Liao,secondary,Accra,Male,31,4,single,0,189995.86,1,0,0,0,1
1111,15592229,Mullan,secondary,Accra,Female,52,0,single,1,46369.57,1,0,0,0,1
1112,15798424,Glover,secondary,Accra,Male,59,1,divorced,1,30722.52,1,0,0,0,1
1113,15714750,Northey,secondary,Accra,Female,42,3,divorced,0,70810.6,0,0,1,0,1
1114,15648800,Paterson,secondary,Accra,Female,21,3,married,0,106663.46,1,0,1,0,2
1115,15626147,Maclean,secondary,Accra,Female,62,8,married,0,175836.03,1,0,0,0,1
1116,15626608,Howarde,primary,Accra,Male,48,5,divorced,1,85646.41,0,0,0,0,0
1117,15723250,Teng,primary,Accra,Male,42,8,married,1,101485.72,1,0,0,0,1
1118,15592583,Colman,primary,Accra,Female,47,1,divorced,0,191734.67,1,0,0,0,1
1119,15759381,Johnson,secondary,Accra,Male,61,7,divorced,1,101839.77,0,0,0,0,0
1120,15585241,Butcher,unknown,Accra,Male,29,2,single,0,4888.91,0,0,1,0,1
1121,15589358,Stanley,secondary,Accra,Male,31,4,divorced,0,193132.98,0,0,1,0,1
1122,15672704,Jackson,unknown,Accra,Female,24,1,married,0,193518.76,0,0,1,0,1
1123,15789955,Hu,primary,Accra,Male,56,1,married,0,93982.02,0,0,0,0,0
1124,15596800,Hill,primary,Accra,Male,33,1,married,1,197000.92,0,0,0,0,0
1125,15627305,Pan,tertiary,Accra,Male,35,7,married,0,106837.06,1,0,0,1,2
1126,15645316,Han,primary,Accra,Female,58,1,married,1,115161.28,1,0,0,0,1
1127,15593973,Wilkie,secondary,Accra,Female,33,8,married,0,196260.3,0,0,1,0,1
1128,15647301,Bray,primary,Accra,Female,45,3,married,1,96404.38,0,0,0,0,0
1129,15750258,Ann,primary,Accra,Female,32,2,married,0,97658.66,1,0,0,0,1
1130,15685309,Souter,primary,Accra,Female,35,7,married,1,49108.23,1,0,0,0,1
1131,15628205,Greco,secondary,Accra,Female,34,1,single,1,195651.66,0,0,0,0,0
1132,15733974,Mao,secondary,Accra,Male,37,9,married,0,111698,1,0,1,0,2
1133,15762110,Anderson,primary,Accra,Male,37,0,single,1,171707.93,0,0,0,0,0
1134,15706899,Ma,secondary,Accra,Male,34,4,married,1,66721.98,1,0,0,0,1
1135,15732660,Black,secondary,Accra,Female,27,2,married,1,57876.05,1,0,0,0,1
1136,15656121,Medvedeva,tertiary,Accra,Male,31,6,married,0,177994.81,1,0,0,1,2
1137,15614220,Benson,primary,Accra,Male,22,3,married,1,105125.65,0,0,0,0,0
1138,15645269,Duncan,secondary,Accra,Female,42,4,divorced,0,17439.66,1,0,0,0,1
1139,15698510,Onwudiwe,secondary,Accra,Male,42,9,married,0,172668.39,0,0,1,0,1
1140,15569247,Mitchell,primary,Accra,Female,57,1,married,1,753.37,0,0,0,0,0
1141,15566251,Ferrari,tertiary,Accra,Female,37,5,single,0,98686.4,1,0,0,1,2
1142,15716134,Russo,secondary,Accra,Male,40,5,divorced,1,107047.92,0,0,1,0,1
1143,15763625,Hazon,secondary,Accra,Male,41,9,married,0,152153.74,1,0,1,0,2
1144,15605965,Henderson,secondary,Accra,Male,43,9,married,1,34338.04,1,0,1,0,2
1145,15694821,Hardy,secondary,Accra,Male,43,4,single,1,173878.87,0,0,0,0,0
1146,15601688,Piccio,secondary,Accra,Male,28,8,married,0,159254.29,1,0,1,0,2
1147,15575581,Dickson,secondary,Accra,Female,30,3,single,0,54776.64,1,0,1,0,2
1148,15671209,Holden,secondary,Accra,Female,29,5,married,0,134594.99,0,0,0,0,0
1149,15616529,Hsieh,secondary,Accra,Male,34,3,divorced,1,41724.72,1,0,1,0,2
1150,15773906,Doherty,secondary,Accra,Male,38,4,married,0,110527.71,0,0,0,0,0
1151,15722993,Page,secondary,Accra,Female,27,6,married,0,8996.79,1,0,0,0,1
1152,15752463,Samuel,secondary,Accra,Female,29,4,divorced,1,190200.53,1,0,1,0,2
1153,15589754,Malloy,tertiary,Accra,Male,45,2,divorced,1,115333.43,1,0,0,1,2
1154,15669899,Fitts,secondary,Accra,Female,45,7,divorced,0,143619.52,1,0,0,0,1
1155,15766887,Iadanza,secondary,Accra,Male,39,2,single,1,58467.08,0,0,1,0,1
1156,15768006,Wu,primary,Accra,Male,34,3,married,0,12128.69,0,0,0,0,0
1157,15741295,Yefimova,secondary,Accra,Male,49,3,married,1,49872.33,0,0,0,0,0
1158,15811327,Pan,tertiary,Accra,Male,54,1,married,1,139735.54,1,0,0,1,2
1159,15690007,Ts'ui,unknown,Accra,Female,58,9,married,0,60891.8,0,0,1,0,1
1160,15690664,Liang,secondary,Accra,Male,37,10,single,0,100862.54,0,0,0,0,0
1161,15719348,Tsao,secondary,Accra,Male,35,8,married,0,76640.29,1,0,1,0,2
1162,15781802,Abramov,primary,Accra,Male,41,6,married,0,126013.58,0,0,0,0,0
1163,15752731,Millar,tertiary,Accra,Female,30,9,single,0,87347.82,1,0,0,1,2
1164,15600997,Demuth,secondary,Accra,Female,32,5,single,1,77370.37,1,0,1,0,2
1165,15750776,Genovese,secondary,Accra,Female,36,0,married,1,62722.44,1,0,0,0,1
1166,15723907,Lawless,tertiary,Accra,Female,49,5,single,0,196257.68,1,0,0,1,2
1167,15633419,Brooks,secondary,Accra,Female,28,1,single,0,81723.8,1,0,1,0,2
1168,15702430,Ignatyeva,secondary,Accra,Female,35,10,divorced,1,31299.71,0,0,0,0,0
1169,15710456,Balmain,primary,Accra,Female,27,2,married,0,63495.86,1,0,0,0,1
1170,15650351,Millar,secondary,Accra,Female,38,8,single,1,166520.96,0,0,0,0,0
1171,15590820,Ecuyer,primary,Accra,Male,26,6,married,0,150242.44,1,0,0,0,1
1172,15640454,Parkhill,secondary,Accra,Male,40,0,married,0,27345.18,0,0,1,0,1
1173,15697789,Li Fonti,tertiary,Accra,Female,43,3,single,1,87000.39,1,0,0,1,2
1174,15808182,Beneventi,primary,Accra,Female,36,3,married,0,44912.7,1,0,0,0,1
1175,15588670,Despeissis,secondary,Accra,Female,40,5,married,0,179978.68,0,0,0,0,0
1176,15721292,Atkins,secondary,Accra,Male,39,5,married,0,145759.7,1,0,1,0,2
1177,15604217,Williams,primary,Accra,Male,34,9,married,0,14121.61,0,0,0,0,0
1178,15651369,Wright,secondary,Accra,Male,21,3,married,0,66232.23,1,0,0,0,1
1179,15782454,Hancock,tertiary,Accra,Male,49,4,single,1,190296.76,1,0,0,1,2
1180,15814032,Hsieh,secondary,Accra,Female,31,1,married,0,172782.69,1,0,1,0,2
1181,15570326,Wilkins,secondary,Accra,Male,34,6,divorced,1,99128.13,1,0,1,0,2
1182,15624428,Longo,primary,Accra,Female,24,1,married,1,178341.33,0,0,0,0,0
1183,15755638,Mancini,secondary,Accra,Female,43,5,divorced,1,146992.24,0,0,0,0,0
1184,15600992,Madukaego,primary,Accra,Male,36,1,married,1,151314.98,0,0,0,0,0
1185,15755649,Winter-Irving,primary,Accra,Male,47,7,married,0,92915.84,1,0,0,0,1
1186,15795228,Stewart,primary,Accra,Male,37,3,married,1,58974,0,0,0,0,0
1187,15589257,Grant,tertiary,Accra,Female,35,3,married,1,174627.06,1,0,0,1,2
1188,15719302,Brennan,primary,Accra,Female,50,9,married,1,79579.94,1,0,0,0,1
1189,15639882,She,secondary,Accra,Male,30,2,married,0,50771.16,1,0,0,0,1
1190,15791279,Murray,tertiary,Accra,Male,40,5,divorced,1,153537.55,1,0,0,1,2
1191,15636935,Rischbieth,primary,Accra,Female,29,1,divorced,1,132975.39,1,0,0,0,1
1192,15686909,Lung,tertiary,Accra,Male,27,3,divorced,1,85208.93,1,0,0,1,2
1193,15589572,Otutodilichukwu,primary,Accra,Female,61,4,married,0,170214.82,1,0,0,0,1
1194,15779947,Thomas,tertiary,Accra,Female,28,6,divorced,0,100615.14,1,0,0,1,2
1195,15573769,Fiorentini,tertiary,Accra,Female,24,1,married,0,186105.99,1,0,0,1,2
1196,15578866,Hughes,secondary,Accra,Female,43,2,single,1,55119.53,1,0,0,0,1
1197,15739131,Whitworth,secondary,Accra,Male,28,4,married,0,28760.99,1,0,1,0,2
1198,15813444,McIntosh,primary,Accra,Female,34,6,married,0,171021.44,1,0,0,0,1
1199,15678058,Ayers,primary,Accra,Male,38,9,divorced,0,176678.72,1,0,0,0,1
1200,15769169,Trentino,secondary,Accra,Male,41,7,married,1,28667.56,1,0,0,0,1
1201,15804602,Boyd,primary,Accra,Male,30,6,single,0,197238.03,1,0,0,0,1
1202,15651052,McMasters,secondary,Accra,Male,46,2,single,0,139994.68,0,0,1,0,1
1203,15724334,Alekseyeva,secondary,Accra,Male,22,3,single,0,151169.83,1,0,1,0,2
1204,15569451,Miller,secondary,Accra,Male,35,2,married,1,118113.64,1,0,1,0,2
1205,15650098,Baranova,secondary,Accra,Female,40,7,married,1,34453.17,0,0,1,0,1
1206,15724307,Mitchell,secondary,Accra,Male,76,10,single,1,64872.33,0,0,1,0,1
1207,15599268,Yobachi,tertiary,Accra,Male,32,5,married,0,10956.82,1,0,0,1,2
1208,15594864,Huang,secondary,Accra,Male,30,4,married,1,36885.85,1,0,1,0,2
1209,15616451,Genovese,tertiary,Accra,Female,47,6,married,1,168053.4,1,0,0,1,2
1210,15715667,Sorokina,primary,Accra,Female,32,7,married,0,155227,1,0,0,0,1
1211,15658969,Gray,tertiary,Accra,Male,51,7,single,0,38409.79,1,0,0,1,2
1212,15738174,Ervin,primary,Accra,Female,32,5,divorced,1,75279.39,0,0,0,0,0
1213,15813590,Vance,primary,Accra,Male,42,6,single,0,158302.59,0,0,0,0,0
1214,15624229,Noble,tertiary,Accra,Female,22,3,single,1,11525.72,1,0,0,1,2
1215,15674148,Milanesi,tertiary,Accra,Male,33,6,single,0,94993.04,1,0,0,1,2
1216,15625080,Parkin,primary,Accra,Female,54,8,married,0,173912.29,0,0,0,0,0
1217,15682528,Cremonesi,secondary,Accra,Male,33,5,single,1,41139.05,1,0,1,0,2
1218,15696900,Burns,secondary,Accra,Male,29,3,single,1,58019.95,1,0,1,0,2
1219,15730038,Docherty,unknown,Accra,Female,23,1,single,0,164128.41,0,0,0,0,0
1220,15812272,Ugonna,secondary,Accra,Male,44,5,single,1,46998.13,0,0,1,0,1
1221,15654654,L?,tertiary,Accra,Female,33,7,single,1,177279.41,1,0,0,1,2
1222,15697625,Bevan,secondary,Accra,Male,37,2,single,0,75832.53,0,0,1,0,1
1223,15616280,Hsia,primary,Accra,Male,46,1,single,0,61094.53,1,0,0,0,1
1224,15654229,O'Neill,secondary,Accra,Male,47,1,married,1,30117.44,1,0,0,0,1
1225,15628298,Johnstone,secondary,Accra,Female,47,8,married,0,179227.12,0,0,1,0,1
1226,15733387,Pham,secondary,Accra,Female,53,6,single,1,52110.45,1,0,0,0,1
1227,15775572,Bergamaschi,secondary,Accra,Female,42,6,married,0,75248.75,1,0,0,0,1
1228,15613844,Murphy,secondary,Accra,Female,28,7,divorced,0,184317.74,0,0,0,0,0
1229,15578515,Osinachi,secondary,Accra,Female,38,3,married,0,158553.1,1,0,0,0,1
1230,15607598,Muravyov,secondary,Accra,Female,31,6,married,1,95686.42,0,0,0,0,0
1231,15742480,Igwebuike,secondary,Accra,Male,36,2,divorced,1,71682.54,0,0,0,0,0
1232,15749482,Zack,secondary,Accra,Male,30,4,single,0,1790.48,0,0,0,0,0
1233,15607537,Crawford,secondary,Accra,Male,46,9,married,0,139431,0,0,0,0,0
1234,15575410,Chidiegwu,primary,Accra,Female,39,4,married,0,118358.54,1,0,0,0,1
1235,15684865,Lucchesi,tertiary,Accra,Female,66,7,married,1,130827.88,1,0,0,1,2
1236,15600700,Pan,secondary,Accra,Male,63,6,single,1,119404.63,1,0,0,0,1
1237,15774155,Trevisani,tertiary,Accra,Male,33,0,married,1,162703,1,0,0,1,2
1238,15634267,Yudin,unknown,Accra,Male,42,5,married,0,172665.21,0,0,0,0,0
1239,15619626,Wade,secondary,Accra,Male,24,1,married,1,170142.09,1,0,0,0,1
1240,15660422,Chung,unknown,Accra,Male,28,7,married,0,73977.23,1,0,0,0,1
1241,15617934,Septimus,primary,Accra,Male,36,9,single,1,60906.12,1,0,0,0,1
1242,15760774,Hargraves,secondary,Accra,Female,21,3,married,1,194867.27,1,0,0,0,1
1243,15813132,Chukwukadibia,primary,Accra,Male,30,4,single,1,193716.56,0,0,0,0,0
1244,15593331,Sidorov,secondary,Accra,Male,25,1,married,1,14633.35,0,0,0,0,0
1245,15616709,Bunton,secondary,Accra,Female,38,0,married,0,31730.32,0,0,0,0,0
1246,15658052,Cameron,primary,Accra,Female,44,10,single,0,20063.63,0,0,0,0,0
1247,15721189,Kung,secondary,Accra,Female,66,7,single,1,99792.82,1,0,0,0,1
1248,15711288,Hay,secondary,Accra,Male,24,1,married,0,37654.31,0,0,0,0,0
1249,15770030,Conti,primary,Accra,Female,28,3,married,1,192449.02,1,0,0,0,1
1250,15803681,Sims,tertiary,Accra,Female,26,4,married,1,181208.47,1,0,0,1,2
1251,15702789,Carter,primary,Accra,Male,32,5,married,1,155165.61,0,0,0,0,0
1252,15814930,McGregor,tertiary,Accra,Female,40,10,married,0,121504.18,1,0,0,1,2
1253,15658306,Lo,secondary,Accra,Male,68,4,married,1,61569.07,0,0,0,0,0
1254,15699523,Chu,tertiary,Accra,Female,55,4,married,0,123269.71,1,0,0,1,2
1255,15610383,Dumetolisa,secondary,Accra,Female,46,1,divorced,0,31272.14,1,0,0,0,1
1256,15615032,Peng,secondary,Accra,Male,46,3,divorced,1,62825.03,1,0,0,0,1
1257,15781989,Drake-Brockman,secondary,Accra,Male,42,9,married,0,184056.45,0,0,0,0,0
1258,15647402,Wan,tertiary,Accra,Female,38,3,married,1,48924.73,1,0,0,1,2
1259,15740494,Cameron,primary,Accra,Female,33,3,married,0,191111.02,1,0,0,0,1
1260,15701265,Tretiakov,primary,Accra,Female,36,1,married,1,54184.06,0,0,0,0,0
1261,15743532,Ball,primary,Accra,Male,27,5,married,0,64381.33,1,0,0,0,1
1262,15794870,Sal,tertiary,Accra,Male,38,6,single,0,78770.86,1,0,0,1,2
1263,15747591,Chung,secondary,Accra,Female,40,1,divorced,1,116766.79,1,0,0,0,1
1264,15726557,Lai,tertiary,Accra,Female,42,7,married,0,32916.29,1,0,0,1,2
1265,15732199,Gether,unknown,Accra,Male,31,9,single,1,50972.6,1,0,0,0,1
1266,15662291,Davidson,secondary,Accra,Female,55,8,married,0,122066.5,0,0,0,0,0
1267,15749050,Justice,secondary,Accra,Female,36,3,single,0,65996.9,0,0,0,0,0
1268,15781586,Osonduagwuike,secondary,Accra,Male,38,2,married,1,79577.38,0,0,0,0,0
1269,15617078,Ewing,secondary,Accra,Female,44,6,single,0,130529.13,1,0,0,0,1
1270,15723339,Chin,tertiary,Accra,Female,38,4,married,1,172629.67,1,0,0,1,2
1271,15671322,Chiang,primary,Accra,Male,30,7,married,0,15216.53,0,0,0,0,0
1272,15793854,Ahmed,secondary,Accra,Male,42,2,married,1,17512.53,0,0,0,0,0
1273,15756539,Marshall,tertiary,Accra,Female,39,7,single,0,131852.01,1,0,0,1,2
1274,15612064,Tsou,secondary,Accra,Male,33,5,married,0,181945.52,0,0,0,0,0
1275,15625916,Chien,secondary,Accra,Male,32,6,married,0,91482.5,0,0,0,0,0
1276,15683195,Ubanwa,tertiary,Accra,Male,32,9,married,1,77119.45,1,0,0,1,2
1277,15690182,Kapustin,unknown,Accra,Male,37,5,married,0,95611.74,0,0,0,0,0
1278,15721719,Calabresi,secondary,Accra,Male,42,7,married,1,80428.42,0,0,0,0,0
1279,15641690,Hsiao,primary,Accra,Male,67,7,married,1,163714.92,0,0,0,0,0
1280,15634896,Grant,tertiary,Accra,Female,39,6,single,1,27375.15,1,0,0,1,2
1281,15671590,H?,secondary,Accra,Male,25,1,single,1,73873.65,0,0,0,0,0
1282,15779182,Chia,primary,Accra,Male,46,8,married,0,139266.48,0,0,0,0,0
1283,15778287,Ugoji,tertiary,Accra,Male,35,8,married,1,131772.51,1,0,0,1,2
1284,15609510,Gregory,secondary,Accra,Male,45,7,married,1,173454.07,1,0,0,0,1
1285,15742229,Mackay,tertiary,Accra,Male,59,7,single,1,67552.71,1,0,0,1,2
1286,15658532,Nnamutaezinwa,tertiary,Accra,Female,63,5,single,1,34765.33,1,0,0,1,2
1287,15590993,Findlay,secondary,Accra,Male,37,5,married,0,120219.14,0,0,0,0,0
1288,15565701,Ferri,secondary,Accra,Female,39,9,married,0,90212.38,0,0,0,0,0
1289,15597239,Ku,secondary,Accra,Male,39,7,single,0,164975.82,0,0,0,0,0
1290,15688880,Amechi,secondary,Accra,Male,40,10,married,0,1285.81,0,0,0,0,0
1291,15813917,Kirk,secondary,Accra,Male,31,9,single,0,83679.46,0,0,0,0,0
1292,15679611,Andrews,secondary,Accra,Female,37,2,single,0,34548.74,0,0,0,0,0
1293,15636589,Murray,primary,Accra,Female,41,7,single,1,74275.08,0,0,0,0,0
1294,15687752,Griffin,secondary,Accra,Male,30,2,married,1,7278.57,1,0,0,0,1
1295,15584363,Longstaff,secondary,Accra,Male,30,0,single,1,162053.92,1,0,0,0,1
1296,15737748,McWilliam,secondary,Accra,Female,33,3,married,0,199336.63,1,0,0,0,1
1297,15803365,Coffee,primary,Accra,Male,55,2,married,1,62347.71,1,0,0,0,1
1298,15793247,Hancock,secondary,Accra,Male,34,5,married,1,91711.66,1,0,0,0,1
